price,area,location
,0,
2349000,0,Brackendowns
,0,
450000,0,Glenvista
,0,
640000,0,Amandasig
,0,
1925000,0,Six Fountains Residential Estate
,0,
2950000,0,Midstream Ridge Estate
,0,
1460000,0,Mohlakeng
,0,
1590000,0,Modderfontein
,0,
2600000,0,Willowbrook
,0,
3250000,0,Orange Grove
,0,
570000,0,Westdene
,0,
5995000,0,Waterkloof Ridge
,0,
2100000,0,Florida
,0,
13500000,0,Copperleaf Estate
,0,
764000,0,Midstream Heights
,0,
745000,0,Rivonia
,0,
2530000,0,Blue Hills
,0,
755000,0,Franklin Roosevelt Park
,0,
2300000,0,Soshanguve UU
,0,
1260000,0,Soshanguve East
,0,
3300000,0,Sandown
,0,
750000,0,Morula View
,0,
4500000,0,Pierre Van Ryneveld
,0,
3000000,0,Douglasdale
,0,
3299000,0,Dan Pienaarville
,0,
2395000,0,Glen Austin AH
,0,
970000,0,Phomolong
,0,
465120,0,Klopperpark
,0,
810000,0,Colbyn
,0,
3065000,0,Ebony Park
,0,
640000,0,Kempton Park AH
,0,
1746975,0,Henley On Klip
,0,
2050000,0,Constantia Kloof
,0,
895000,0,Sunninghill
,0,
12000000,0,Visagie Park
,0,
750000,0,Vanderbijlpark CE 3
,0,
2150000,0,Palm Springs
,0,
295000,0,Floracliffe
,0,
2700000,0,Risiville
,0,
485000,0,Bryanston
,0,
998000,0,Lenasia Ext 1
,0,
3750000,0,Faerie Glen
,0,
2250000,0,Mayfair West
,0,
5500000,0,Laezonia
,0,
3149000,0,Misty Bay
,0,
1445000,0,Randpark Ridge
,0,
9460000,0,Greenhills
,0,
3500000,0,Edenburg
,0,
5850000,0,Dayanglen
,0,
5500000,0,Ebotse Golf Estate
,0,
2100000,0,Northwold
,0,
1790000,0,Eldorette
,0,
1745000,0,Montana Tuine
,0,
3250000,0,Leachville Ext 3
,0,
780000,0,Illovo
,0,
7500000,0,Tenacre AH
,0,
960000,0,Tembisa Central
,0,
2699999,0,Protea Glen
,0,
1054823,0,Eagle Canyon Golf Estate
,0,
1110000,0,Kaalfontein
,0,
3995000,0,Melville
,0,
1890000,0,Greymont
,0,
13999999,0,Protea Glen
,0,
2550000,0,Centurion Golf Estate
,0,
3295000,0,The Retreat
,0,
2299000,0,Sebokeng Zone 10
,0,
699000,0,Kyalami Hills
,0,
815000,0,Three Rivers Proper
,0,
968972,0,Ga-rankuwa Unit 9
,0,
1210000,0,Protea Glen
,0,
1899000,0,Amandasig
,0,
3200000,0,Elandsfontein
,0,
459999,0,Leopard's Rest Security Estate
,0,
2650000,0,Florida
,0,
3899000,0,Vanderbijlpark SW 2
,0,
450000,0,Morningside
,0,
3800000,0,New Redruth
,0,
2500000,0,Oberholzer
,0,
725000,0,Midstream Estate
,0,
1599000,0,Three Rivers East
,0,
1350000,0,Fourways
,0,
2777700,0,Eersterust
,0,
2800000,0,Soshanguve GG
,0,
4280000,0,Vanderbijlpark SE 3
,0,
2065000,0,Atlasville
,0,
2295000,0,Fourways
,0,
870000,0,Parkmore
,0,
750000,0,Mondeor
,0,
550000,0,Moletsane
,0,
780000,0,Duncanville
,0,
2100000,0,Dawn Park
,0,
549000,0,Beyers Park
,0,
550000,0,Rose Acres Estate
,0,
1599999,0,Beyers Park
,0,
2950000,0,Naledi
,0,
1600000,0,Wendywood
,0,
1650000,0,Visagie Park
,0,
770000,0,Mayfair
,0,
5400000,0,Woodhill Golf Estate
,0,
2099000,0,Greenstone Hill
,0,
970000,0,Wilro Park
,0,
9950000,0,Featherbrooke Estate
,0,
3095000,0,North Riding
,0,
2795000,0,Lombardy East
,0,
240000,0,Kookrus
,0,
2300000,0,Westcliff
,0,
1680000,0,Olympus AH
,0,
3470000,0,Sky City
,0,
740000,0,Sonland Park
,0,
1500000,0,Elsburg
,0,
3500000,0,Soshanguve H
,0,
1250000,0,Sunward Park
,0,
899000,0,Morningside
,0,
2385000,0,Soshanguve VV
,0,
980000,0,Hurst Hill
,0,
500000,0,Terenure
,0,
3300000,0,Ninapark
,0,
7995000,0,Mamelodi
,0,
1385000,0,Roodekrans
,0,
8999000,0,Brakpan North
,0,
530000,0,Ga-rankuwa Unit 20
,0,
11000000,0,Savanna City
,0,
2900000,0,Montclair
,0,
2700000,0,Aston Manor
,0,
899000,0,Thatchfield Close
,0,
1500000,0,Kyalami Ridge
,0,
1650000,0,Mabopane
,0,
1299000,0,Alberante
,0,
950000,0,Midstream Estate
,0,
7850000,0,Elsburg
,0,
680000,0,Moreleta Park
,0,
1580000,0,Morningside
,0,
909000,0,Midstream Ridge Estate
,0,
3500000,0,Marlboro Gardens
,0,
695000,0,Terenure
,0,
950000,0,Finsbury
,0,
945000,0,Soshanguve VV
,0,
2600000,0,Westonaria
,0,
6825000,0,Lehae
,0,
1850000,0,Alan Manor
,0,
340000,0,Ga-rankuwa Unit 9
,0,
10995000,0,Brakpan Central
,0,
3990000,0,Woodhill Golf Estate
,0,
2650000,0,Dawn Park
,0,
790000,0,Palm Springs
,0,
540000,0,Vanderbijlpark SE 6
,0,
499000,0,Bashewa AH
,0,
1935000,0,Vanderbijlpark CE 4
,0,
2100000,0,Elspark
,0,
2750000,0,Birchleigh
,0,
400000,0,Crystal Park
,0,
2149000,0,Geluksdal
,0,
999000,0,Selcourt
,0,
1260000,0,Soshanguve T
,0,
1490000,0,Monavoni
,0,
920000,0,Lyttelton Manor
,0,
2295000,0,Magaliesberg Country Estate
,0,
4150000,0,Woodmead
,0,
3700000,0,Temba Unit 6
,0,
2450000,0,Randpark
,0,
998000,0,Soshanguve VV
,0,
739000,0,Parkrand
,0,
2850000,0,Bedfordview
,0,
1699000,0,Devland
,0,
1310000,0,Thatchfield Hills
,0,
5250000,0,Doornpoort
,0,
1716750,0,Lenasia Ext 11
,0,
970000,0,Fairland
,0,
4200000,0,Bosmont
,0,
2580000,0,Parkhill Gardens
,0,
2200000,0,Sunninghill
,0,
1030000,0,Waterkloof Ridge
,0,
1230000,0,Kungwini Country Estate
,0,
5950000,0,Lenasia South
,0,
2200000,0,Forest Hill
,0,
2099000,0,Greenhills
,0,
1790000,0,Reigerpark
,0,
550000,0,Linksfield North
,0,
890000,0,Clayville
,0,
853000,0,Fourways
,0,
2995000,0,Kloofendal
,0,
1250000,0,Arcadia
,0,
1820000,0,Risiville
,0,
22500000,0,Bardene
,0,
1635000,0,Bedfordview
,0,
1190000,0,Protea Glen
,0,
795000,0,Glenvista
,0,
960000,0,Carletonville Central
,0,
3292761,0,Kanana Park
,0,
1280000,0,Clubview
,0,
935750,0,Annlin
,0,
940000,0,Geduld Ext 2
,0,
625000,0,Soshanguve South Ext 10
,0,
1799900,0,Rietfontein
,0,
1358000,0,Dunvegan
,0,
0,0,Silver Lakes Golf Estate
,0,
1230000,0,Soshanguve BB
,0,
1995000,0,Rietvalleirand
,0,
1894000,0,Brakpan North
,0,
2950000,0,Parkdene
,0,
4180000,0,Sunnyridge
,0,
1450000,0,Ferryvale
,0,
850000,0,Sharonlea
,0,
1300000,0,Duncanville
,0,
1190000,0,Copperleaf Estate
,0,
1850000,0,Paulshof
,0,
995000,0,Florida
,0,
935000,0,Vosloorus
,0,
15999000,0,Boksburg Central
,0,
779000,0,Farrarmere
,0,
2495000,0,Barbeque Downs
,0,
5900000,0,Leopard's Rest Security Estate
,0,
820000,0,Valley Settlements AH
,0,
10500000,0,Midstream Heights
,0,
5900000,0,Thatchfield Estate
,0,
2270000,0,River Club
,0,
2350000,0,Kwaggasrand
,0,
1050000,0,Wapadrand
,0,
230000,0,Boksburg Central
,0,
1345000,0,Auckland Park
,0,
3999000,0,Aquavista Mountain Estate
,0,
858990,0,Brummeria
,0,
330000,0,Lakeside Estates
,0,
3450000,0,Khyber Rock
,0,
1990000,0,Tulisa Park
,0,
1599000,0,Shalimar Ridge
,0,
750000,0,Eden Glen
,0,
2980000,0,Lotus Gardens
,0,
858990,0,Raslouw
,0,
2249000,0,Alberton Central
,0,
695000,0,Toekomsrus
,0,
570000,0,Robertsham
,0,
2590000,0,Parkhill Gardens
,0,
2180000,0,Silver Lakes Golf Estate
,0,
785000,0,Boardwalk
,0,
2390000,0,Cruywagen Park
,0,
599000,0,Discovery
,0,
1650000,0,Protea Glen
,0,
1499000,0,Groblerpark
,0,
677191,0,Fairmount
,0,
4850000,0,Candlewoods Country Estate
,0,
820000,0,Protea Glen
,0,
760000,0,Soshanguve BB
,0,
948880,0,Ferryvale
,0,
3000000,0,Albemarle
,0,
1365000,0,Danville
,0,
1350000,0,Tsakane Ext 8
,0,
3675000,0,South Crest
,0,
4999998,0,Carletonville Central
,0,
1095000,0,Cedar Creek
,0,
1995000,0,Heritage Estate
,0,
2060000,0,Ennerdale
,0,
1100000,0,Eagle Canyon Golf Estate
,0,
850000,0,Vaalview
,0,
259999,0,Vanderbijlpark SE 2
,0,
640000,0,Elandspoort
,0,
900000,0,Amandasig
,0,
2290000,0,Rietvlei View Country Estates
,0,
1790000,0,Dainfern
,0,
1650000,0,Copperleaf Estate
,0,
580000,0,Rynfield
,0,
8650000,0,Witfield
,0,
595000,0,Amandasig
,0,
2350000,0,Sinoville
,0,
1430000,0,Witkoppen
,0,
3850000,0,Tedstoneville
,0,
280000,0,Eldo Manor
,0,
967973,0,Homes Haven
,0,
12950000,0,Ivory Park
,0,
1400000,0,Wonderboom South
,0,
3990000,0,Knopjeslaagte AH
,0,
3600000,0,Pomona
,0,
14995000,0,Pretoria North
,0,
2395000,0,Kensington
,0,
3950000,0,Linden
,0,
3258750,0,Sunnyridge
,0,
5750000,0,Jukskei Park
,0,
2600000,0,Blue Hills
,0,
4500000,0,Rikasrus AH
,0,
1599000,0,Riversdale
,0,
790000,0,Laudium
,0,
2199000,0,Mackenzie Park
,0,
610000,0,Hyde Park
,0,
1679000,0,Fochville
,0,
2550000,0,Van Riebeeck Park
,0,
860000,0,Eden Glen
,0,
1350000,0,Soshanguve L
,0,
9990000,0,Falcon Ridge
,0,
7400000,0,Winterveldt
,0,
995000,0,Oaklands
,0,
5995000,0,Westonaria
,0,
5990000,0,Blue Hills
,0,
2999999,0,Saulsville
,0,
1395000,0,Vanderbijlpark CE7
,0,
1310000,0,Shalimar Ridge
,0,
2295000,0,Soshanguve L
,0,
1510212,0,Solheim
,0,
1100000,0,Suiderberg
,0,
400000,0,Thornhill Estate
,0,
1400000,0,Flora Gardens
,0,
10750000,0,Greenhills
,0,
1280000,0,Vanderbijlpark SE 6
,0,
1675000,0,Bryanston
,0,
4475000,0,Gallo Manor
,0,
1950000,0,Val De Grace
,0,
1149000,0,Eldoraigne
,0,
2550000,0,Randburg Central
,0,
6650000,0,Boltonwold
,0,
2895000,0,Valhalla
,0,
2380000,0,Nigel Central
,0,
3300000,0,Bonanne
,0,
2870000,0,Boskruin
,0,
3999000,0,Broadacres
,0,
1550000,0,Nigel Central
,0,
700000,0,Ninapark
,0,
1680000,0,Lenasia Ext 10
,0,
870000,0,Daveyton
,0,
8900000,0,Vaal Marina
,0,
2990000,0,Verwoerdpark
,0,
1620000,0,Lynnwood Glen
,0,
990000,0,Homestead
,0,
752500,0,Beverley
,0,
1800000,0,Vosloorus
,0,
495000,0,Greenhills
,0,
2250000,0,Lakefield
,0,
680000,0,Chiawelo
,0,
2595000,0,Wilfordon
,0,
820000,0,Dalpark Ext 1
,0,
1330000,0,Pretoria North
,0,
1820000,0,Sophiatown
,0,
1626075,0,Amandasig
,0,
649000,0,Blair Atholl Golf Estate
,0,
950000,0,Eldoraigne
,0,
460000,0,Johannesburg North
,0,
3295000,0,West Park
,0,
11500000,0,The Reeds
,0,
205000,0,Kosmosdal
,0,
1599000,0,Westonaria
,0,
16000000,0,Aquavista Mountain Estate
,0,
750000,0,Lufhereng
,0,
2375000,0,West Park
,0,
4999000,0,La Como Lifestyle Estate
,0,
4100000,0,Theresapark
,0,
17999000,0,Helikonpark
,0,
2690000,0,South Kensington
,0,
1499000,0,Morningside
,0,
690000,0,Meyersdal
,0,
799000,0,Wonderboom
,0,
1750000,0,Sebokeng Zone 10
,0,
850000,0,Witpoortjie
,0,
5150000,0,Hazeldene
,0,
1100000,0,Monument Park
,0,
2795000,0,Bromhof
,0,
980000,0,Kyalami
,0,
1680000,0,Hurlingham Manor
,0,
6850000,0,Norton Park
,0,
18000000,0,Silverton
,0,
780000,0,Vanderbijlpark CE
,0,
10000000,0,Westonaria Rural
,0,
831000,0,Kirkney
,0,
2499000,0,De Deur
,0,
1200000,0,Vanderbijlpark CW 4
,0,
1280000,0,Vanderbijlpark CE 1
,0,
1711713,0,West Turffontein
,0,
3154650,0,Centurion Central
,0,
2695000,0,Midstream Estate
,0,
1999999,0,Irene
,0,
899500,0,Homestead Apple Orchards
,0,
3450000,0,Kosmosdal
,0,
2600000,0,Roodepark Eco Estate
,0,
1550000,0,Klopperpark
,0,
850000,0,Allen's Nek
,0,
2695000,0,Finsbury
,0,
849000,0,Sunnyside
,0,
459000,0,Northmead
,0,
1600000,0,Erasmia
,0,
1350000,0,Vanderbijlpark SE 7
,0,
4864000,0,Windmill Park
,0,
2600000,0,Soshanguve R
,0,
6995000,0,Brooklyn
,0,
865500,0,Kwa Thema
,0,
1190000,0,Selection Park
,0,
907952,0,Casseldale
,0,
680000,0,Beyers Park
,0,
1450000,0,Florida North
,0,
5320000,0,Soshanguve VV
,0,
845000,0,Theresapark
,0,
1650000,0,Linmeyer
,0,
3999000,0,Bergbron
,0,
10400000,0,Kempton Park Ext 2
,0,
1750000,0,Helikonpark
,0,
10500000,0,Lynnwood
,0,
900000,0,Vanderbijlpark SW 5
,0,
3299000,0,Vorna Valley
,0,
1650000,0,Kenleaf
,0,
715570,0,Roseacre
,0,
2800000,0,Florauna
,0,
1750000,0,Mahube Valley
,0,
649900,0,Parkhurst
,0,
2350000,0,Wentworth Park
,0,
1700000,0,Constantia Kloof
,0,
1780000,0,Dainfern Golf Estate
,0,
1999999,0,Broadacres
,0,
1350000,0,Valhalla
,0,
1395000,0,Danville
,0,
970000,0,Blairgowrie
,0,
1263375,0,Vanderbijlpark SE 3
,0,
1400000,0,Kyalami
,0,
895000,0,Soshanguve South Ext 13
,0,
1092000,0,Evaton Central
,0,
12650000,0,Vanderbijlpark CW 1
,0,
67000000,0,South Crest
,0,
630000,0,Tsakane
,0,
5320000,0,Aspen Hills Nature Estate
,0,
3500000,0,Groenkloof
,0,
1395000,0,Riverspray Lifestyle Estate
,0,
640000,0,Soshanguve VV
,0,
1385000,0,Douglasdale
,0,
2199000,0,Hurlingham Manor
,0,
4600000,0,Newmark Estate
,0,
820000,0,Actonville
,0,
229900,0,Lenasia South
,0,
2499000,0,Winchester Hills
,0,
620000,0,Six Fountains Residential Estate
,0,
730000,0,Fourways
,0,
2340000,0,Zoekfontein
,0,
2850000,0,Ivory Park
,0,
1100000,0,Greenstone Hill
,0,
2800000,0,Fontainebleau
,0,
1650000,0,Selection Park
,0,
820000,0,Selection Park
,0,
3200000,0,Kyalami Estate
,0,
230000,0,Bredell
,0,
2450000,0,Lonehill
,0,
1200000,0,Clayville
,0,
2199000,0,Windmill Park
,0,
2999000,0,Kagiso
,0,
1900000,0,Laudium Ext 3
,0,
25000000,0,Lilianton
,0,
4499000,0,Bredell
,0,
450000,0,Sunward Park
,0,
3790000,0,Elspark
,0,
480000,0,Westonaria
,0,
739000,0,Midstream Meadows
,0,
1400000,0,East Lynne
,0,
1716000,0,Blue Hills
,0,
1799000,0,Greenhills
,0,
2450000,0,Lenasia Ext 1
,0,
1200000,0,Dalpark
,0,
687000,0,Protea Glen
,0,
1235000,0,Jackal Creek Golf Estate
,0,
1180000,0,Walkerville Central
,0,
900000,0,Soshanguve S
,0,
1730000,0,Theresapark
,0,
2370000,0,Clayville
,0,
2500000,0,Soshanguve DD
,0,
3650000,0,Illovo
,0,
690000,0,Boksburg North
,0,
6990000,0,Randfontein Central
,0,
914638,0,Troyeville
,0,
3000000,0,Protea Garden
,0,
1450000,0,Wendywood
,0,
658000,0,The Orchards
,0,
3895000,0,Elspark
,0,
1230000,0,Erasmus
,0,
1680000,0,Nkwe Country Estate
,0,
2969900,0,Bedfordview
,0,
469000,0,Crystal Park
,0,
3600000,0,Senderwood
,0,
2670000,0,Buhle Park
,0,
1399999,0,Pretoria Gardens
,0,
2500000,0,Meyersdal
,0,
2399000,0,Bedfordview
,0,
220000,0,Clarina
,0,
1300000,0,Vanderbijlpark CE
,0,
5900000,0,Bedworth Park
,0,
1021575,0,Eye Of Africa Estate
,0,
4890000,0,Baileys Muckleneuk
,0,
4595000,0,Vanderbijlpark SE 2
,0,
2300000,0,Six Fountains
,0,
1545000,0,Birch Acres
,0,
895000,0,Kya Sands
,0,
7600000,0,Ormonde
,0,
1568000,0,Mamelodi East
,0,
4070000,0,Olympus AH
,0,
740000,0,Blair Atholl Golf Estate
,0,
2525000,0,Goudrand
,0,
1250000,0,Fourways
,0,
1630000,0,Cresta
,0,
1739010,0,Crosby
,0,
1630000,0,Norkem Park
,0,
980000,0,Protea Garden
,0,
1899000,0,Noordwyk
,0,
1650000,0,Tshepisong
,0,
1399000,0,Tamara Park
,0,
5590000,0,Kungwini Country Estate
,0,
875000,0,Farrarmere
,0,
2250000,0,Vanderbijlpark SE 6
,0,
4999999,0,Westdene
,0,
3995000,0,Cosmo City
,0,
2095000,0,Bromhof
,0,
6390000,0,Glen Marais
,0,
850000,0,Tamara Park
,0,
2295000,0,Unitas Park
,0,
10000000,0,Wierda Park
,0,
1102000,0,Drieziek
,0,
1350000,0,Robin Park
,0,
5200000,0,Mountain View
,0,
1800000,0,Morningside
,0,
1580000,0,Sunward Park
,0,
1250000,0,Eldorado Park
,0,
8900000,0,Rynfield
,0,
550000,0,Waterfall Country Estate
,0,
570000,0,Wildtuin Park
,0,
1165000,0,Ferndale
,0,
13500000,0,Sinoville
,0,
2450000,0,Dalpark Proper
,0,
649000,0,Meyerton Central
,0,
4200000,0,Linmeyer
,0,
1170000,0,Eldorado Park
,0,
6975000,0,Windsor West
,0,
645000,0,Helderkruin
,0,
830000,0,Brooklyn
,0,
920000,0,Northdene
,0,
2900000,0,Eagle Canyon Golf Estate
,0,
2599000,0,Kilner Park
,0,
1680000,0,Emdeni
,0,
2280000,0,Auckland Park
,0,
4200000,0,Kenleaf
,0,
1390000,0,Meadows Security Estate
,0,
2500000,0,Birchleigh North
,0,
1320000,0,Helderkruin
,0,
4499000,0,Van Der Merwes Kroon
,0,
1799900,0,Risiville
,0,
650000,0,Strubenvale
,0,
819000,0,Brackenhurst
,0,
1699000,0,Mondeor
,0,
5900000,0,Mohlakeng
,0,
1295000,0,Van Riebeeck Park
,0,
827290,0,Klippoortje
,0,
1080000,0,Villa Liza
,0,
1595000,0,Simunye
,0,
1698000,0,Boksburg Central
,0,
7350000,0,Craigavon
,0,
1900000,0,Garsfontein
,0,
850000,0,Lakeside
,0,
1700000,0,Tulisa Park
,0,
899000,0,Nigel Central
,0,
2199000,0,Rosettenville
,0,
990000,0,Emmarentia
,0,
550000,0,Waterkloof
,0,
2150000,0,Kensington
,0,
2999000,0,Greenside
,0,
1495000,0,Doornkop
,0,
2000000,0,Alberante
,0,
1950000,0,Van Riebeeck Park
,0,
4650000,0,Brooklyn
,0,
465000,0,Ga-rankuwa Unit 9
,0,
3490000,0,Rayton
,0,
1800000,0,Montana
,0,
1499000,0,Glen Marais
,0,
3695000,0,Three Rivers East
,0,
530000,0,Paulshof
,0,
900000,0,Orange Farm
,0,
890000,0,Steel Park
,0,
2600000,0,Three Rivers Proper
,0,
1190000,0,Marlbank
,0,
720000,0,Bramley View
,0,
5400000,0,Dainfern
,0,
761000,0,Meyersdal
,0,
670000,0,Hatfield
,0,
739000,0,Pretoria North
,0,
2175000,0,Windmill Park
,0,
10000000,0,Sky City
,0,
550000,0,Atlasville
,0,
720000,0,Bassonia
,0,
2290000,0,Soshanguve MM
,0,
1449999,0,Lyttelton Manor
,0,
4295000,0,Vanderbijlpark SE 1
,0,
1000000,0,Illovo
,0,
3800000,0,Alphen Park
,0,
715570,0,Lotus Gardens
,0,
2775000,0,Silver Lakes Golf Estate
,0,
3500000,0,Alberton Central
,0,
4000000,0,Morning Hill
,0,
4295000,0,Soshanguve VV
,0,
6250000,0,Monavoni
,0,
2920000,0,Soshanguve VV
,0,
1952000,0,Irene Farm Villages
,0,
1420000,0,Vanderbijlpark SE 2
,0,
6550000,0,Arcon Park
,0,
1300000,0,Risiville
,0,
845000,0,West Porges
,0,
1085000,0,Doornpoort
,0,
687000,0,Kenleaf
,0,
6700000,0,Amandasig
,0,
949500,0,Protea North
,0,
2060000,0,Chrisville
,0,
1180000,0,Raslouw Manor
,0,
1590000,0,Glenvista
,0,
1300000,0,Buhle Park
,0,
1290000,0,Horison
,0,
1900000,0,Pebble Rock Golf Village
,0,
2290000,0,Vanderbijlpark SE 8
,0,
20000000,0,Sebokeng Zone 17
,0,
1130000,0,Raslouw
,0,
735000,0,Dalpark
,0,
1895000,0,Newlands
,0,
1700000,0,Lambton Gardens
,0,
1320000,0,Roseacre
,0,
239999,0,Kempton Park Central
,0,
4650000,0,Die Hoewes
,0,
815000,0,Birchleigh North
,0,
670000,0,Nkwe Country Estate
,0,
1550000,0,Fourways
,0,
2453850,0,Soshanguve VV
,0,
5750000,0,Monument Park
,0,
950000,0,Paardekraal
,0,
2750000,0,Riamar Park
,0,
450000,0,Culemborg Park
,0,
295000,0,Woodhill Golf Estate
,0,
865000,0,Midstream Ridge Estate
,0,
1950000,0,Booysens
,0,
1314000,0,Sable Hills
,0,
430000,0,Vanderbijlpark SE 8
,0,
6700000,0,Kempton Park AH
,0,
769000,0,Wilro Park
,0,
995000,0,Hermanstad
,0,
1200000,0,Doringkloof
,0,
5290000,0,Entshonalanga
,0,
680000,0,Riversdale
,0,
215000,0,Weltevreden Park
,0,
1450518,0,Waterkloof
,0,
1495000,0,Theresapark
,0,
17500000,0,Monavoni
,0,
975000,0,Bordeaux
,0,
699000,0,Norkem Park
,0,
710000,0,Lenasia South
,0,
1139000,0,Kungwini Country Estate
,0,
3075000,0,Sotho Section
,0,
815000,0,Primrose
,0,
1598000,0,Melville
,0,
1550000,0,Eldorado Park
,0,
2980000,0,Randgate
,0,
650000,0,Willow Acres Ext 8
,0,
8350000,0,Parkhurst
,0,
945000,0,Sky City
,0,
750000,0,Heuwelsig Estate
,0,
3154650,0,Craigavon
,0,
999000,0,Soshanguve DD
,0,
980000,0,President Park
,0,
600000,0,South Hills
,0,
1380000,0,Boksburg Central
,0,
25000000,0,Ennerdale
,0,
4300000,0,Dalview
,0,
1699000,0,Nigel Central
,0,
660000,0,Randpoort
,0,
1595000,0,Leopard's Rest Security Estate
,0,
1050000,0,Soshanguve XX
,0,
1895000,0,Mohlakeng
,0,
2999999,0,Bronkhorstbaai
,0,
999000,0,Meyersdal
,0,
5915000,0,Bezuidenhout Valley
,0,
980000,0,Broadacres
,0,
998000,0,Sky City
,0,
5950000,0,Vanderbijlpark SE 3
,0,
8690000,0,Hazelpark
,0,
1840000,0,Lindo Park
,0,
1030000,0,Roodepark Eco Estate
,0,
630000,0,Gallo Manor
,0,
1295000,0,Glenvista
,0,
460000,0,Rivonia
,0,
15499000,0,Sundowner
,0,
750000,0,Kilner Park
,0,
740000,0,Meyerton Central
,0,
790000,0,Kensington
,0,
645000,0,Vosloorus
,0,
5690000,0,Waterkloof Boulevard Estate
,0,
720000,0,Dowerglen
,0,
2200000,0,Walkerville Central
,0,
1275000,0,Norwood
,0,
1200000,0,Randhart
,0,
3200000,0,Kensington
,0,
955000,0,Lenasia South
,0,
1250000,0,Soshanguve L
,0,
1040000,0,Westonaria
,0,
1400000,0,Southfork
,0,
2900000,0,Greenstone Hill
,0,
4250000,0,Lotus Gardens
,0,
2180000,0,Raceview
,0,
900000,0,Noordwyk
,0,
1449000,0,Soshanguve F
,0,
2090000,0,Windmill Park
,0,
1950000,0,Glenvista
,0,
895000,0,Pretoria North
,0,
2450000,0,Randfontein Central
,0,
0,0,Elsburg
,0,
2749000,0,Randfontein Central
,0,
10850000,0,Amberfield
,0,
2300000,0,Allen Grove
,0,
3295000,0,Parkhurst
,0,
17995000,0,Amandasig
,0,
3395000,0,Doornpoort
,0,
920000,0,Delarey
,0,
4950000,0,Witkoppie Ridge
,0,
3460000,0,Mabopane
,0,
5900000,0,Lenasia Ext 10
,0,
1290000,0,Alliance
,0,
950000,0,Dobsonville
,0,
1260000,0,La Como Lifestyle Estate
,0,
6290000,0,East Town
,0,
4950000,0,Bootha AH
,0,
2250000,0,Arcon Park
,0,
2100000,0,Petervale
,0,
1195000,0,The Reeds
,0,
1675000,0,Gardenvale AH
,0,
5300000,0,Faerie Glen
,0,
500000,0,Vanderbijlpark SE 6
,0,
1995000,0,Vanderbijlpark CE 2
,0,
1400000,0,Broadacres
,0,
815560,0,Pretoria Gardens
,0,
1399000,0,Vanderbijlpark Central
,0,
16500000,0,Kudube
,0,
1990000,0,Duncanville
,0,
5050000,0,Eastleigh
,0,
4695000,0,Northcliff
,0,
949000,0,Northmead
,0,
1750000,0,The Wilds
,0,
1350000,0,Midstream Estate
,0,
3680000,0,Rhodesfield
,0,
5999000,0,Soshanguve K
,0,
2995000,0,Roodepoort North
,0,
2100000,0,Devland
,0,
750000,0,Jet Park
,0,
2400000,0,Thatch Hill Estate
,0,
1430000,0,Malvern
,0,
1650000,0,Kwaggasrand
,0,
590000,0,Dawnview
,0,
1420000,0,Windmill Park
,0,
2999000,0,Pimville Zone 6
,0,
15499000,0,Vanderbijlpark SW 1
,0,
4250000,0,Three Rivers
,0,
1999999,0,Glenhazel
,0,
590000,0,Ebotse Golf Estate
,0,
10000000,0,Tsakane
,0,
2699000,0,Auckland Park
,0,
4340000,0,Lenasia Ext 10
,0,
910000,0,Edelweiss
,0,
895000,0,Leondale
,0,
999999,0,Danville
,0,
2100000,0,Three Rivers
,0,
8500000,0,Sunnyridge
,0,
1899000,0,Florida Hills
,0,
4890000,0,Kensington
,0,
585000,0,Bryanston West
,0,
2400000,0,Kameeldrift East
,0,
3300000,0,Pomona
,0,
1825000,0,Soshanguve VV
,0,
2600000,0,Bassonia
,0,
1899000,0,Protea Glen
,0,
2500000,0,Waterfall Country Estate
,0,
0,0,Wolmer
,0,
2250000,0,Observatory
,0,
5995000,0,Solheim
,0,
980000,0,Thulani
,0,
9500000,0,Quellerina
,0,
898000,0,Birchleigh North
,0,
1299000,0,Bergsig
,0,
3499000,0,Kirkney
,0,
1180000,0,Amberfield
,0,
3199000,0,Northmead
,0,
6450000,0,Mamelodi East
,0,
5250000,0,Malvern
,0,
280000,0,Olievenhoutbosch
,0,
975000,0,Wapadrand
,0,
2295000,0,Presidents Dam
,0,
6950000,0,Bedfordview
,0,
850000,0,Kelvin
,0,
2150000,0,Clayville
,0,
650000,0,Helderstrome AH
,0,
920000,0,Auckland Park
,0,
2650000,0,Lotus Gardens
,0,
2900000,0,Greenhills
,0,
2030838,0,Brackenhurst
,0,
2950000,0,Witfield
,0,
6900000,0,Kagiso
,0,
1895000,0,Vanderbijlpark SE 2
,0,
850000,0,Six Fountains Residential Estate
,0,
2750000,0,Oakdene
,0,
1380000,0,Dawn Park
,0,
1730000,0,Florida Hills
,0,
1990000,0,Benoni AH
,0,
1500000,0,Welgedag
,0,
1019000,0,Constantia Kloof
,0,
1499999,0,Modder East
,0,
5900000,0,Windmill Park
,0,
1790000,0,Blairgowrie
,0,
1995000,0,Kensington
,0,
2000000,0,Little Falls
,0,
2900000,0,Rensburg
,0,
960000,0,Dawn Park
,0,
1785000,0,The Orchards
,0,
1880000,0,Wychwood
,0,
4950000,0,Brenthurst
,0,
1550000,0,Albertsdal
,0,
2325000,0,Cinderella
,0,
1498000,0,Kungwini Country Estate
,0,
550000,0,Norton Home Estate
,0,
