450000,Morningside
4000000,Bonza Bay
4200000,Bethelsdorp
548000,East London Rural
21000000,Braelyn
10900000,Humansdorp
3595000,Vincent
660000,Nieu Bethesda
295000,West Bank
700000,St Francis Bay Village
450000,Mthatha
3225000,Paradise Beach
2295000,Fountains Estate
1745000,Paradise Beach
1300000,Amalinda
300000,Quigney
630000,Bluewater Bay
350000,Gonubie
883000,Mill Park
660000,Paradise Beach
7000000,Kidds Beach
2056000,Butterworth
580000,Cape Road Industrial
995000,Steytlerville
835000,King Williams Town Central
785000,Lovemore Park
2200000,Penford
2000000,Gonubie
1395000,Summerstrand
1799000,Summerstrand
1650000,Stirling
2580000,Arcadia
1390000,Mount Croix
1950000,Morningside
1380000,Aliwal North
740000,Uitenhage Central
485000,Kingswood
1200000,Cradock
1250000,Nahoon Valley Park
1550000,Glenhurd
1100000,Lorraine
850000,Boesmansriviermond
1100000,Bothasrus
380000,Ferreira Town
910000,Wedgewood Golf Estate
5999000,Greenfields
1500000,Mount Croix
7500000,North End
1176000,West Beach
1735000,Overbaakens
350000,Cintsa West
3795000,Kabega
990000,Cambridge
660000,East London Rural
750000,Summerstrand
1329999,Bothasrus
1850000,Vanes Estate
880000,Cambridge
295000,Kabega
6100000,West Bank
980000,Sidwell
1150000,Graaff-Reinet
1650000,Glenroy Park
4300000,Port Alfred Central
1710000,Wavecrest
699950,Cradock
150000,Kromme River
2940000,Riversbend
2795000,Beacon Bay North
1825000,Steytlerville
2450000,Jeffreys Bay Central
5500000,Kenton On Sea Eco Estate
3990000,Greenbushes
1200000,Mdantsane Nu 9
1950000,Humansdorp
1600000,Kei Mouth
16500000,Mdantsane Nu 5
1295000,Fountains Estate
1250000,St Francis Bay Rural
390000,Kabeljauws
4999000,Port St Francis
1700000,St Georges Park
349000,Port Elizabeth Central
1095000,Fairview
870000,Bathurst
265000,Weybridge Park
3075000,Azalea Park
860000,East London Central
860000,Echovale
190000,Port Elizabeth Central
1599999,Grahamstown Central
12464275,East Bank
0,Beacon Bay
2800000,Sidwell
1540000,Fairview
1495000,Gonubie
1019999,Beacon Bay
1299999,Lorraine
1250000,Vanes Estate
0,Lovemore Heights
420000,Grahamstown Central
650000,Kareedouw
795000,Woodbrook
1695000,Quigney
315000,Parsonsvlei
1750000,Gamtoos Mouth
7350000,Bathurst
650000,West Bank
1150000,Port Alfred Central
1190000,Parsonsvlei
90000,New Brighton
870000,Seavale
450000,Bathurst Rural
700000,Sunrise On Sea
1980000,Gonubie
1200000,Willowmore
550000,Quigney
2800000,Bothasrus
4950000,Nahoon Valley Park
2595000,Kabeljauws
810000,Graceland
3550000,Humewood
850000,Butterworth
1200000,Port Alfred Central
3500000,Pinelands
1699000,Miramar
2340000,Summerstrand
1599000,Cintsa East
810000,Glenroy Park
9900000,Kidds Beach
950000,Brookes Hill
1620000,Greenbushes
1800000,Willowmore
2200000,Kleinemonde
240000,Gonubie
4500000,Morningside
950000,St Georges Park
2800000,Korsten
1250000,Santareme
2850000,Parsonsvlei
1650000,Mdantsane Nu 16
350000,Greenfields
2100000,Kwazakhele
2950000,Bonza Bay
680000,Gamtoos Mouth
810000,Willow Park
1800000,Port Alfred Central
11000000,Port Alfred Central
1270000,Riverview Water Front Estate
1295000,Mdantsane Nu 16
3500000,Kwadwesi
2400000,Ginsberg
5200000,Fountains Estate
9000000,New Brighton
2850000,Wavecrest
650000,Kabega
14000000,Cannon Rocks
2350000,Kidds Beach
1350000,Windsor Park
1795000,Somerset East
975000,Somerset East
390000,Campher Park
385000,Fairview
275000,Noorsekloof
1999000,Kabega
310000,Newton Park
580000,Bonza Bay
8500000,Booysen Park
1590000,Overbaakens
2950000,Khamanga Bay
1195000,Kensington
1380000,Port Alfred Central
6995000,Kenton On Sea Eco Estate
1299000,Parsonsvlei
695000,Quigney
580000,Springfield
1300000,Fairview
4299000,Haven Hills
1095000,Nahoon
780000,Ferreira Town
4995000,Rosedale
0,Amalinda
2799000,Santareme
495000,St Francis Links
1170000,Gonubie
1100000,Ezibeleni
750000,Addo
1700000,Salisbury Park
1235000,Humewood
4600000,Lennox Estate
3200000,Humewood
2495000,Oatlands
8000000,Kingswood
3390000,West Bank
850000,Merryhill
135000,Walmer
670000,Amalinda North
295000,Zwelitsha
730000,Humewood
765000,West Bank
1699000,Port Elizabeth Central
0,Jeffreys Bay Central
940000,Gonubie
995000,Hogsback
